reference,planning-application,planning-condition,documentation-url,document-url,organisation,notes,entry-date,start-date,end-date
24/01905/ADV-3,24/01905/ADV,ADVT3,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01905/ADV,,local-authority:DNC,,2024-11-21,2024-11-21,
24/01905/ADV-4,24/01905/ADV,ADVT4,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01905/ADV,,local-authority:DNC,,2024-11-21,2024-11-21,
24/01905/ADV-5,24/01905/ADV,ADVT5,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01905/ADV,,local-authority:DNC,,2024-11-21,2024-11-21,
24/01905/ADV-6,24/01905/ADV,ADVT6,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01905/ADV,,local-authority:DNC,,2024-11-21,2024-11-21,
24/01915/FUL-1,24/01915/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01915/FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/01915/FUL-2,24/01915/FUL,U0130625,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01915/FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/01915/FUL-3,24/01915/FUL,U0130626,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01915/FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/01915/FUL-4,24/01915/FUL,U0130627,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01915/FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/01918/FUL-1,24/01918/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01918/FUL,,local-authority:DNC,,2024-11-15,2024-11-15,
24/01918/FUL-2,24/01918/FUL,U0128906,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01918/FUL,,local-authority:DNC,,2024-11-15,2024-11-15,
24/01918/FUL-3,24/01918/FUL,U0128907,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01918/FUL,,local-authority:DNC,,2024-11-15,2024-11-15,
24/01920/FUL-1,24/01920/FUL,U0129088,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01920/FUL,,local-authority:DNC,,2024-11-21,2024-11-21,
24/01920/FUL-2,24/01920/FUL,U0129089,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01920/FUL,,local-authority:DNC,,2024-11-21,2024-11-21,
24/01925/FUL-1,24/01925/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01925/FUL,,local-authority:DNC,,2024-11-18,2024-11-18,
24/01925/FUL-2,24/01925/FUL,U0128961,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01925/FUL,,local-authority:DNC,,2024-11-18,2024-11-18,
24/01925/FUL-3,24/01925/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01925/FUL,,local-authority:DNC,,2024-11-18,2024-11-18,
24/01936/FUL-1,24/01936/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01936/FUL,,local-authority:DNC,,2024-12-13,2024-12-13,
24/01936/FUL-2,24/01936/FUL,U0130682,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01936/FUL,,local-authority:DNC,,2024-12-13,2024-12-13,
24/01937/FUL-1,24/01937/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01937/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01937/FUL-2,24/01937/FUL,U0129777,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01937/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01937/FUL-3,24/01937/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01937/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01951/FUL-1,24/01951/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01951/FUL,,local-authority:DNC,,2024-12-19,2024-12-19,
24/01951/FUL-2,24/01951/FUL,U0131055,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01951/FUL,,local-authority:DNC,,2024-12-19,2024-12-19,
24/01951/FUL-3,24/01951/FUL,U0131056,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01951/FUL,,local-authority:DNC,,2024-12-19,2024-12-19,
24/01956/PRIOR-1,24/01956/PRIOR,U0131180,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01956/PRIOR,,local-authority:DNC,,2024-12-23,2024-12-23,
24/01956/PRIOR-2,24/01956/PRIOR,U0131181,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01956/PRIOR,,local-authority:DNC,,2024-12-23,2024-12-23,
24/01961/FUL-1,24/01961/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01961/FUL,,local-authority:DNC,,2024-12-18,2024-12-18,
24/01961/FUL-2,24/01961/FUL,U0130923,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01961/FUL,,local-authority:DNC,,2024-12-18,2024-12-18,
24/01961/FUL-3,24/01961/FUL,U0130924,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01961/FUL,,local-authority:DNC,,2024-12-18,2024-12-18,
24/01961/FUL-4,24/01961/FUL,U0130925,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01961/FUL,,local-authority:DNC,,2024-12-18,2024-12-18,
24/01961/FUL-5,24/01961/FUL,U0130926,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01961/FUL,,local-authority:DNC,,2024-12-18,2024-12-18,
24/01961/FUL-6,24/01961/FUL,U0130927,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01961/FUL,,local-authority:DNC,,2024-12-18,2024-12-18,
24/01963/LBC-1,24/01963/LBC,STAT7,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01963/LBC,,local-authority:DNC,,2024-12-09,2024-12-09,
24/01964/FUL-1,24/01964/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01964/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01964/FUL-2,24/01964/FUL,U0129789,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01964/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01964/FUL-3,24/01964/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01964/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01964/FUL-4,24/01964/FUL,U0129790,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01964/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01964/FUL-5,24/01964/FUL,U0129791,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01964/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01965/FUL-1,24/01965/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01965/FUL,,local-authority:DNC,,2024-11-26,2024-11-26,
24/01965/FUL-2,24/01965/FUL,U0129483,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01965/FUL,,local-authority:DNC,,2024-11-26,2024-11-26,
24/01965/FUL-3,24/01965/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01965/FUL,,local-authority:DNC,,2024-11-26,2024-11-26,
24/01975/FUL-1,24/01975/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01975/FUL,,local-authority:DNC,,2024-12-10,2024-12-10,
24/01975/FUL-2,24/01975/FUL,U0130389,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01975/FUL,,local-authority:DNC,,2024-12-10,2024-12-10,
24/01975/FUL-3,24/01975/FUL,U0130390,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01975/FUL,,local-authority:DNC,,2024-12-10,2024-12-10,
24/01975/FUL-4,24/01975/FUL,U0130391,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01975/FUL,,local-authority:DNC,,2024-12-10,2024-12-10,
24/01975/FUL-5,24/01975/FUL,U0130392,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01975/FUL,,local-authority:DNC,,2024-12-10,2024-12-10,
24/01977/TPO-1,24/01977/TPO,U0129050,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01977/TPO,,local-authority:DNC,,2024-11-20,2024-11-20,
24/01977/TPO-2,24/01977/TPO,U0129051,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01977/TPO,,local-authority:DNC,,2024-11-20,2024-11-20,
24/01977/TPO-3,24/01977/TPO,U0129052,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01977/TPO,,local-authority:DNC,,2024-11-20,2024-11-20,
24/01985/FUL-1,24/01985/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01985/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
24/01985/FUL-2,24/01985/FUL,U0130720,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01985/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
24/01985/FUL-3,24/01985/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01985/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
24/01985/FUL-4,24/01985/FUL,HIGH1A,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01985/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
24/01986/3FUL-1,24/01986/3FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01986/3FUL,,local-authority:DNC,,2024-12-03,2024-12-03,
24/01986/3FUL-2,24/01986/3FUL,U0129939,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01986/3FUL,,local-authority:DNC,,2024-12-03,2024-12-03,
24/01986/3FUL-3,24/01986/3FUL,U0129940,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01986/3FUL,,local-authority:DNC,,2024-12-03,2024-12-03,
24/01993/FUL-1,24/01993/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01993/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01993/FUL-2,24/01993/FUL,U0129792,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01993/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01993/FUL-3,24/01993/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01993/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01993/FUL-4,24/01993/FUL,U0129793,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01993/FUL,,local-authority:DNC,,2024-11-28,2024-11-28,
24/01999/FUL-1,24/01999/FUL,CRET,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/01999/FUL,,local-authority:DNC,,2024-12-23,2024-12-23,
24/02002/FUL-1,24/02002/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02002/FUL,,local-authority:DNC,,2024-12-23,2024-12-23,
24/02002/FUL-2,24/02002/FUL,U0131127,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02002/FUL,,local-authority:DNC,,2024-12-23,2024-12-23,
24/02002/FUL-3,24/02002/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02002/FUL,,local-authority:DNC,,2024-12-23,2024-12-23,
24/02015/FUL-1,24/02015/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02015/FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02015/FUL-2,24/02015/FUL,U0130600,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02015/FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02015/FUL-3,24/02015/FUL,U0130601,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02015/FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02018/FUL-1,24/02018/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02018/FUL,,local-authority:DNC,,2024-12-17,2024-12-17,
24/02018/FUL-2,24/02018/FUL,U0130796,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02018/FUL,,local-authority:DNC,,2024-12-17,2024-12-17,
24/02018/FUL-3,24/02018/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02018/FUL,,local-authority:DNC,,2024-12-17,2024-12-17,
24/02019/FUL-1,24/02019/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02019/FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02019/FUL-2,24/02019/FUL,U0130134,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02019/FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02019/FUL-3,24/02019/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02019/FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02027/3FUL-1,24/02027/3FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02027/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02027/3FUL-2,24/02027/3FUL,U0130648,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02027/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02027/3FUL-3,24/02027/3FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02027/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02027/3FUL-4,24/02027/3FUL,U0130649,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02027/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02029/3FUL-1,24/02029/3FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02029/3FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02029/3FUL-2,24/02029/3FUL,U0130136,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02029/3FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02029/3FUL-3,24/02029/3FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02029/3FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02031/3FUL-1,24/02031/3FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02031/3FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02031/3FUL-2,24/02031/3FUL,U0130138,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02031/3FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02031/3FUL-3,24/02031/3FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02031/3FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02032/3FUL-1,24/02032/3FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02032/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02032/3FUL-2,24/02032/3FUL,U0130651,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02032/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02032/3FUL-3,24/02032/3FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02032/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02032/3FUL-4,24/02032/3FUL,U0130652,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02032/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02032/3FUL-5,24/02032/3FUL,FA01,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02032/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02032/3FUL-6,24/02032/3FUL,FA02,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02032/3FUL,,local-authority:DNC,,2024-12-12,2024-12-12,
24/02043/FUL-1,24/02043/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02043/FUL,,local-authority:DNC,,2024-12-13,2024-12-13,
24/02043/FUL-2,24/02043/FUL,U0130675,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02043/FUL,,local-authority:DNC,,2024-12-13,2024-12-13,
24/02043/FUL-3,24/02043/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02043/FUL,,local-authority:DNC,,2024-12-13,2024-12-13,
24/02043/FUL-4,24/02043/FUL,U0130676,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02043/FUL,,local-authority:DNC,,2024-12-13,2024-12-13,
24/02050/TPO-1,24/02050/TPO,U0131093,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02050/TPO,,local-authority:DNC,,2024-12-20,2024-12-20,
24/02053/FUL-1,24/02053/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02053/FUL,,local-authority:DNC,,2024-12-19,2024-12-19,
24/02053/FUL-2,24/02053/FUL,U0130928,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02053/FUL,,local-authority:DNC,,2024-12-19,2024-12-19,
24/02053/FUL-3,24/02053/FUL,U0130929,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02053/FUL,,local-authority:DNC,,2024-12-19,2024-12-19,
24/02057/FUL-1,24/02057/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02057/FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02057/FUL-2,24/02057/FUL,U0130144,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02057/FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02057/FUL-3,24/02057/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02057/FUL,,local-authority:DNC,,2024-12-05,2024-12-05,
24/02063/FUL-1,24/02063/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02063/FUL,,local-authority:DNC,,2024-12-06,2024-12-06,
24/02063/FUL-2,24/02063/FUL,U0130163,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02063/FUL,,local-authority:DNC,,2024-12-06,2024-12-06,
24/02063/FUL-3,24/02063/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02063/FUL,,local-authority:DNC,,2024-12-06,2024-12-06,
24/02064/TPO-1,24/02064/TPO,U0131094,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02064/TPO,,local-authority:DNC,,2024-12-20,2024-12-20,
24/02064/TPO-2,24/02064/TPO,U0131095,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02064/TPO,,local-authority:DNC,,2024-12-20,2024-12-20,
24/02064/TPO-3,24/02064/TPO,U0131096,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02064/TPO,,local-authority:DNC,,2024-12-20,2024-12-20,
24/02066/COU-1,24/02066/COU,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02066/COU,,local-authority:DNC,,2024-12-19,2024-12-19,
24/02066/COU-2,24/02066/COU,U0131065,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02066/COU,,local-authority:DNC,,2024-12-19,2024-12-19,
24/02070/PRIOR-1,24/02070/PRIOR,U0131186,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02070/PRIOR,,local-authority:DNC,,2024-12-24,2024-12-24,
24/02070/PRIOR-2,24/02070/PRIOR,U0131187,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=24/02070/PRIOR,,local-authority:DNC,,2024-12-24,2024-12-24,
